Timestamp,Extruder_Temp_C,Melt_Pressure_Bar,Metering_Pump_RPM,Godet1_Torque_Nm,Godet2_Torque_Nm,Spinning_Speed_mpm,Fiber_Tension_cN,Tear_Detected
2026-04-26 08:15:00,270.42,179.25,17.76,8.91,17.96,3203.0,3.27,0
2026-04-26 08:15:01,270.41,178.85,17.93,10.67,18.48,3203.1,3.35,0
2026-04-26 08:15:02,270.41,178.62,17.95,9.93,17.94,3191.7,3.08,0
2026-04-26 08:15:03,270.45,180.64,17.81,10.17,17.95,3207.7,3.39,0
2026-04-26 08:15:04,270.45,180.01,17.88,10.38,17.54,3202.6,3.25,0
2026-04-26 08:15:05,270.45,180.61,17.8,9.66,17.74,3203.7,3.38,0
2026-04-26 08:15:06,270.42,180.9,18.0,9.88,16.65,3196.2,3.07,0
2026-04-26 08:15:07,270.44,180.48,18.08,10.52,16.91,3203.1,3.21,0
2026-04-26 08:15:08,270.45,180.88,18.11,8.68,18.58,3205.6,3.1,0
2026-04-26 08:15:09,270.51,180.18,18.04,9.76,18.72,3199.5,3.27,0
2026-04-26 08:15:10,270.5,179.06,17.9,10.39,19.3,3210.0,3.37,0
2026-04-26 08:15:11,270.5,181.31,17.81,9.91,16.11,3200.2,3.47,0
2026-04-26 08:15:12,270.51,179.67,17.82,10.96,18.15,3205.7,3.25,0
2026-04-26 08:15:13,270.55,179.34,17.87,9.5,17.21,3201.5,3.21,0
2026-04-26 08:15:14,270.55,180.1,17.91,9.81,18.29,3202.9,3.29,0
2026-04-26 08:15:15,270.55,179.36,17.98,8.71,17.16,3191.6,2.89,0
2026-04-26 08:15:16,270.57,179.87,17.9,10.83,18.58,3201.9,3.24,0
2026-04-26 08:15:17,270.57,180.63,18.03,9.73,17.76,3196.3,3.1,0
2026-04-26 08:15:18,270.56,180.63,17.98,9.61,16.23,3195.8,3.06,0
2026-04-26 08:15:19,270.57,179.39,18.0,10.32,17.75,3208.7,3.46,0
2026-04-26 08:15:20,270.59,179.81,18.11,10.28,17.94,3198.9,3.06,0
2026-04-26 08:15:21,270.57,181.36,17.88,9.97,17.77,3195.0,3.1,0
2026-04-26 08:15:22,270.57,180.78,18.04,11.25,16.77,3198.2,3.28,0
2026-04-26 08:15:23,270.56,182.35,18.0,9.97,16.38,3193.5,2.97,0
2026-04-26 08:15:24,270.59,181.47,17.97,10.05,18.48,3207.2,3.28,0
2026-04-26 08:15:25,270.55,181.42,18.09,9.58,16.67,3196.5,3.34,0
2026-04-26 08:15:26,270.53,178.88,18.09,9.91,16.82,3202.6,3.27,0
2026-04-26 08:15:27,270.54,181.04,17.91,9.52,18.05,3206.8,3.26,0
2026-04-26 08:15:28,270.58,180.24,17.98,9.92,17.46,3197.5,3.2,0
2026-04-26 08:15:29,270.58,179.74,18.03,10.5,17.46,3202.7,3.17,0
2026-04-26 08:15:30,270.57,180.45,17.97,9.49,17.13,3194.8,2.91,0
2026-04-26 08:15:31,270.61,181.25,18.06,10.09,18.74,3212.2,3.55,0
2026-04-26 08:15:32,270.58,180.79,18.03,10.95,17.7,3204.7,3.15,0
2026-04-26 08:15:33,270.52,179.38,18.18,9.25,18.0,3199.0,3.4,0
2026-04-26 08:15:34,270.53,181.01,17.85,8.81,17.46,3196.1,3.05,0
2026-04-26 08:15:35,270.52,179.62,17.99,9.4,18.1,3199.4,3.38,0
2026-04-26 08:15:36,270.49,180.46,17.91,9.16,18.6,3198.3,3.0,0
2026-04-26 08:15:37,270.51,179.95,18.06,10.58,19.26,3209.8,3.47,0
2026-04-26 08:15:38,270.52,180.04,17.84,9.57,18.66,3193.9,3.1,0
2026-04-26 08:15:39,270.5,181.02,18.03,9.92,18.71,3200.7,3.27,0
2026-04-26 08:15:40,270.47,179.2,17.94,10.57,18.19,3199.9,3.27,0
2026-04-26 08:15:41,270.49,182.19,17.93,9.63,17.62,3199.4,3.11,0
2026-04-26 08:15:42,270.51,178.43,17.86,10.37,17.66,3199.5,3.03,0
2026-04-26 08:15:43,270.51,179.66,17.95,10.73,17.26,3199.4,3.16,0
2026-04-26 08:15:44,270.55,180.65,18.11,9.95,18.27,3204.4,3.28,0
2026-04-26 08:15:45,270.53,180.85,18.0,10.49,18.74,3203.0,3.19,0
2026-04-26 08:15:46,270.49,180.14,18.06,9.96,17.55,3202.1,3.25,0
2026-04-26 08:15:47,270.47,180.18,18.17,9.86,17.06,3184.8,2.91,0
2026-04-26 08:15:48,270.47,180.65,18.03,9.27,17.55,3201.5,3.12,0
2026-04-26 08:15:49,270.48,180.01,17.94,8.85,17.67,3191.7,3.05,0
2026-04-26 08:15:50,270.47,181.63,18.05,9.93,17.75,3203.2,3.21,0
2026-04-26 08:15:51,270.48,181.08,17.95,9.85,17.85,3207.4,3.25,0
2026-04-26 08:15:52,270.45,181.1,17.95,9.56,17.18,3195.4,3.16,0
2026-04-26 08:15:53,270.48,179.28,17.85,9.84,18.32,3198.7,3.07,0
2026-04-26 08:15:54,270.48,180.16,18.09,10.24,17.74,3197.0,3.07,0
2026-04-26 08:15:55,270.51,179.95,17.96,10.04,18.03,3206.2,3.31,0
2026-04-26 08:15:56,270.52,179.25,18.02,9.61,18.24,3200.5,3.32,0
2026-04-26 08:15:57,270.53,180.63,17.9,10.17,18.19,3208.6,3.37,0
2026-04-26 08:15:58,270.54,179.73,18.04,9.7,19.03,3202.1,3.27,0
2026-04-26 08:15:59,270.56,180.93,17.92,9.58,17.29,3201.2,3.17,0
2026-04-26 08:16:00,270.57,179.22,17.99,9.21,17.87,3200.3,3.17,0
2026-04-26 08:16:01,270.61,182.02,18.09,10.2,17.12,3204.1,3.25,0
2026-04-26 08:16:02,270.61,179.41,18.08,9.37,17.2,3191.3,3.03,0
2026-04-26 08:16:03,270.63,180.53,18.0,10.5,16.68,3200.4,3.15,0
2026-04-26 08:16:04,270.63,181.1,17.82,9.26,18.58,3199.6,3.3,0
2026-04-26 08:16:05,270.66,179.76,18.3,9.87,18.83,3203.6,3.2,0
2026-04-26 08:16:06,270.64,181.17,18.17,10.87,18.57,3199.1,2.98,0
2026-04-26 08:16:07,270.69,179.12,18.07,9.32,17.71,3194.8,3.34,0
2026-04-26 08:16:08,270.69,181.8,17.92,9.88,17.3,3200.0,3.13,0
2026-04-26 08:16:09,270.65,180.34,17.99,9.18,17.03,3194.6,3.19,0
2026-04-26 08:16:10,270.66,179.73,17.95,8.94,18.65,3190.4,3.12,0
2026-04-26 08:16:11,270.64,180.02,18.13,10.92,19.37,3203.6,3.34,0
2026-04-26 08:16:12,270.66,181.14,18.03,10.2,18.27,3202.9,3.21,0
2026-04-26 08:16:13,270.64,179.74,17.92,10.16,17.73,3202.3,3.24,0
2026-04-26 08:16:14,270.63,179.57,17.95,9.41,19.49,3206.5,3.17,0
2026-04-26 08:16:15,270.59,180.07,18.11,10.05,17.24,3196.7,3.3,0
2026-04-26 08:16:16,270.57,179.11,18.16,10.29,17.75,3192.8,2.94,0
2026-04-26 08:16:17,270.51,182.08,18.15,10.56,19.06,3199.6,3.14,0
2026-04-26 08:16:18,270.47,179.67,18.08,10.26,17.23,3198.3,3.15,0
2026-04-26 08:16:19,270.49,181.08,17.97,9.27,18.41,3195.8,3.08,0
2026-04-26 08:16:20,270.51,180.47,17.68,10.14,18.39,3199.6,3.1,0
2026-04-26 08:16:21,270.52,179.28,18.03,10.21,17.78,3196.9,3.25,0
2026-04-26 08:16:22,270.5,180.24,18.0,8.74,16.65,3190.8,3.09,0
2026-04-26 08:16:23,270.5,181.03,18.01,9.35,17.29,3197.8,3.16,0
2026-04-26 08:16:24,270.5,180.06,18.01,10.22,17.89,3194.3,3.02,0
2026-04-26 08:16:25,270.47,181.43,17.87,10.48,16.93,3201.2,3.31,0
2026-04-26 08:16:26,270.51,181.27,18.06,9.09,17.91,3196.7,3.06,0
2026-04-26 08:16:27,270.53,181.18,18.06,10.62,18.77,3205.6,3.44,0
2026-04-26 08:16:28,270.52,179.8,18.07,10.37,19.27,3208.0,3.35,0
2026-04-26 08:16:29,270.52,179.18,18.09,10.53,17.09,3203.4,3.36,0
2026-04-26 08:16:30,270.53,179.65,18.06,9.37,18.59,3192.2,3.01,0
2026-04-26 08:16:31,270.48,180.44,17.96,10.62,19.81,3207.5,3.33,0
2026-04-26 08:16:32,270.47,180.78,17.99,10.74,18.8,3207.9,3.46,0
2026-04-26 08:16:33,270.45,178.06,18.01,9.83,17.18,3200.1,3.4,0
2026-04-26 08:16:34,270.43,180.21,18.01,10.27,18.13,3206.6,3.47,0
2026-04-26 08:16:35,270.42,180.37,18.1,9.57,17.8,3197.2,3.21,0
2026-04-26 08:16:36,270.47,179.96,18.06,10.45,17.66,3190.7,3.05,0
2026-04-26 08:16:37,270.48,181.53,18.21,9.79,17.79,3196.2,3.05,0
2026-04-26 08:16:38,270.47,180.66,18.22,9.88,18.74,3208.6,3.38,0
2026-04-26 08:16:39,270.48,181.55,18.01,9.34,17.48,3192.5,2.94,0
2026-04-26 08:16:40,270.52,180.04,17.62,10.06,18.21,3200.0,3.21,0
2026-04-26 08:16:41,270.54,181.21,18.12,10.38,17.64,3200.2,3.22,0
2026-04-26 08:16:42,270.54,181.91,17.95,9.23,17.58,3197.4,2.93,0
2026-04-26 08:16:43,270.53,181.58,17.92,10.84,17.41,3197.8,3.13,0
2026-04-26 08:16:44,270.54,179.18,17.96,10.17,19.56,3200.4,3.22,0
2026-04-26 08:16:45,270.55,180.02,17.96,10.12,19.0,3197.2,3.11,0
2026-04-26 08:16:46,270.58,179.94,18.06,9.67,18.02,3192.9,3.06,0
2026-04-26 08:16:47,270.59,180.79,17.84,10.05,19.12,3201.1,3.06,0
2026-04-26 08:16:48,270.62,181.0,17.89,10.14,18.96,3205.4,3.2,0
2026-04-26 08:16:49,270.61,179.46,18.03,10.68,18.41,3204.3,3.36,0
2026-04-26 08:16:50,270.64,180.39,18.06,9.83,16.55,3196.0,3.09,0
2026-04-26 08:16:51,270.64,178.3,18.06,10.13,17.41,3193.7,3.08,0
2026-04-26 08:16:52,270.69,181.79,17.92,9.73,17.65,3198.6,3.08,0
2026-04-26 08:16:53,270.68,179.83,17.9,10.41,17.56,3207.8,3.32,0
2026-04-26 08:16:54,270.72,180.42,17.95,9.73,17.0,3203.2,3.0,0
2026-04-26 08:16:55,270.73,180.05,18.02,10.75,18.61,3203.5,3.32,0
2026-04-26 08:16:56,270.71,181.5,18.15,9.76,18.53,3204.4,3.43,0
2026-04-26 08:16:57,270.7,177.51,17.8,9.92,17.19,3202.1,3.1,0
2026-04-26 08:16:58,270.69,180.33,17.98,9.87,17.44,3200.6,3.08,0
2026-04-26 08:16:59,270.7,180.24,17.87,9.96,19.13,3203.3,3.28,0
2026-04-26 08:17:00,270.71,179.9,17.83,10.25,17.13,3197.3,3.26,0
2026-04-26 08:17:01,270.7,182.08,18.1,9.56,17.71,3192.9,3.02,0
2026-04-26 08:17:02,270.7,179.46,18.05,10.84,18.07,3203.6,3.11,0
2026-04-26 08:17:03,270.75,181.15,18.04,9.84,18.78,3206.2,3.27,0
2026-04-26 08:17:04,270.8,180.75,18.09,9.86,16.98,3194.4,2.95,0
2026-04-26 08:17:05,270.81,181.66,17.95,9.78,18.32,3204.1,3.18,0
2026-04-26 08:17:06,270.81,179.74,17.96,10.55,18.64,3208.4,3.3,0
2026-04-26 08:17:07,270.81,179.67,18.22,9.99,18.18,3200.0,3.07,0
2026-04-26 08:17:08,270.83,181.51,17.98,9.76,17.82,3195.9,3.0,0
2026-04-26 08:17:09,270.8,180.83,18.07,10.62,18.31,3200.6,3.18,0
2026-04-26 08:17:10,270.79,178.85,18.0,9.56,19.59,3197.2,3.13,0
2026-04-26 08:17:11,270.75,179.84,17.82,10.17,19.86,3196.9,2.96,0
2026-04-26 08:17:12,270.76,180.77,17.8,9.7,17.62,3202.2,3.24,0
2026-04-26 08:17:13,270.78,181.23,17.94,9.74,15.66,3192.0,2.96,0
2026-04-26 08:17:14,270.77,179.7,18.11,9.11,18.04,3192.8,3.09,0
2026-04-26 08:17:15,270.8,177.49,18.08,9.67,18.15,3200.1,3.24,0
2026-04-26 08:17:16,270.77,180.91,18.09,9.95,18.84,3199.9,3.1,0
2026-04-26 08:17:17,270.74,179.15,17.9,10.98,18.33,3201.7,3.26,0
2026-04-26 08:17:18,270.74,178.35,18.16,10.43,18.61,3209.4,3.27,0
2026-04-26 08:17:19,270.77,177.55,17.9,10.85,18.93,3200.5,3.3,0
2026-04-26 08:17:20,270.81,181.22,18.02,10.23,19.19,3203.0,3.14,0
2026-04-26 08:17:21,270.8,180.53,18.0,9.61,16.6,3195.1,3.1,0
2026-04-26 08:17:22,270.83,180.19,17.98,10.92,17.58,3203.8,3.22,0
2026-04-26 08:17:23,270.83,181.8,18.13,10.11,17.76,3197.4,3.0,0
2026-04-26 08:17:24,270.82,181.05,17.93,9.69,18.1,3200.4,3.26,0
2026-04-26 08:17:25,270.84,182.04,17.87,10.21,17.79,3199.5,3.09,0
2026-04-26 08:17:26,270.86,179.04,18.0,10.06,18.66,3205.2,3.09,0
2026-04-26 08:17:27,270.82,180.38,17.96,8.74,18.4,3193.5,2.74,0
2026-04-26 08:17:28,270.86,178.81,18.34,10.01,18.69,3188.6,2.84,0
2026-04-26 08:17:29,270.89,180.22,18.07,10.5,18.4,3198.9,3.27,0
2026-04-26 08:17:30,270.88,180.19,17.96,11.01,17.46,3202.3,3.33,0
2026-04-26 08:17:31,270.89,181.07,17.89,10.24,17.93,3200.8,3.1,0
2026-04-26 08:17:32,270.9,180.49,17.81,10.12,18.31,3206.2,3.24,0
2026-04-26 08:17:33,270.91,181.08,17.9,10.5,18.54,3202.2,3.15,0
2026-04-26 08:17:34,270.89,181.15,18.01,10.31,18.14,3197.2,2.97,0
2026-04-26 08:17:35,270.87,182.59,18.14,10.35,18.94,3188.4,2.83,0
2026-04-26 08:17:36,270.87,180.12,18.11,9.93,17.56,3198.8,3.23,0
2026-04-26 08:17:37,270.9,179.51,18.02,10.12,18.62,3205.1,3.31,0
2026-04-26 08:17:38,270.92,180.7,17.97,9.56,19.77,3198.0,3.14,0
2026-04-26 08:17:39,270.91,179.65,18.03,10.27,17.54,3200.1,3.02,0
2026-04-26 08:17:40,270.93,181.95,17.95,9.31,18.24,3202.1,3.21,0
2026-04-26 08:17:41,270.86,180.14,18.17,10.18,16.94,3194.9,2.83,0
2026-04-26 08:17:42,270.88,179.88,17.98,10.42,18.25,3203.1,3.3,0
2026-04-26 08:17:43,270.84,179.95,17.99,10.62,17.87,3208.2,3.35,0
2026-04-26 08:17:44,270.83,181.13,17.78,10.03,18.79,3199.1,3.01,0
2026-04-26 08:17:45,270.8,180.24,17.98,10.54,17.78,3194.4,3.21,0
2026-04-26 08:17:46,270.77,179.74,18.08,10.42,17.23,3199.7,2.98,0
2026-04-26 08:17:47,270.8,182.07,17.89,9.25,18.01,3188.9,2.99,0
2026-04-26 08:17:48,270.79,179.54,17.92,9.77,18.24,3201.7,3.25,0
2026-04-26 08:17:49,270.8,180.43,18.08,9.65,18.9,3202.3,3.08,0
2026-04-26 08:17:50,270.8,181.05,17.85,10.61,17.58,3208.4,3.32,0
2026-04-26 08:17:51,270.81,178.77,18.11,9.46,18.24,3199.0,2.98,0
2026-04-26 08:17:52,270.81,180.89,17.95,10.62,18.74,3202.0,2.92,0
2026-04-26 08:17:53,270.78,179.33,17.96,10.49,17.4,3195.7,2.97,0
2026-04-26 08:17:54,270.8,181.22,17.89,9.49,16.89,3198.2,3.06,0
2026-04-26 08:17:55,270.79,179.43,18.04,9.6,17.51,3192.4,3.07,0
2026-04-26 08:17:56,270.75,181.07,18.25,9.97,18.92,3199.0,3.15,0
2026-04-26 08:17:57,270.74,181.48,18.08,10.38,18.81,3198.5,3.14,0
2026-04-26 08:17:58,270.78,181.25,17.91,10.86,17.75,3201.5,3.09,0
2026-04-26 08:17:59,270.8,180.65,18.11,9.03,16.79,3196.9,3.04,0
2026-04-26 08:18:00,270.79,180.16,17.97,9.86,17.68,3200.4,3.08,0
2026-04-26 08:18:01,270.78,179.81,18.14,9.8,17.53,3198.3,3.01,0
2026-04-26 08:18:02,270.77,181.86,18.08,9.23,18.26,3198.3,3.07,0
2026-04-26 08:18:03,270.83,179.71,17.71,9.77,17.94,3200.4,3.17,0
2026-04-26 08:18:04,270.84,179.38,17.9,10.22,17.41,3200.2,3.1,0
2026-04-26 08:18:05,270.85,181.09,18.09,10.01,19.11,3203.8,3.2,0
2026-04-26 08:18:06,270.87,179.64,18.02,9.2,18.08,3199.4,3.21,0
2026-04-26 08:18:07,270.88,179.49,17.9,11.37,18.24,3198.3,3.07,0
2026-04-26 08:18:08,270.87,178.99,17.94,10.1,16.57,3199.1,3.0,0
2026-04-26 08:18:09,270.87,179.95,17.81,9.91,15.85,3196.4,3.14,0
2026-04-26 08:18:10,270.87,180.35,17.99,9.38,16.74,3198.2,3.15,0
2026-04-26 08:18:11,270.86,180.68,18.22,10.54,18.22,3210.2,3.39,0
2026-04-26 08:18:12,270.88,181.39,18.08,9.74,18.19,3195.4,3.13,0
2026-04-26 08:18:13,270.88,180.97,18.22,9.0,16.04,3198.6,3.17,0
2026-04-26 08:18:14,270.9,180.26,18.09,9.39,19.16,3198.1,3.12,0
2026-04-26 08:18:15,270.9,180.25,18.1,10.35,18.06,3198.8,3.37,0
2026-04-26 08:18:16,270.9,180.96,18.2,10.91,18.99,3198.3,2.99,0
2026-04-26 08:18:17,270.85,181.7,18.04,10.24,17.37,3201.4,3.13,0
2026-04-26 08:18:18,270.88,180.56,17.98,10.21,17.89,3191.4,3.08,0
2026-04-26 08:18:19,270.88,179.97,18.1,10.13,18.38,3205.2,3.27,0
2026-04-26 08:18:20,270.91,179.46,18.15,10.08,18.84,3203.2,3.29,0
2026-04-26 08:18:21,270.84,178.97,17.95,10.3,17.44,3193.8,3.05,0
2026-04-26 08:18:22,270.89,181.11,17.93,10.38,17.7,3188.7,3.07,0
2026-04-26 08:18:23,270.89,181.02,18.01,10.46,18.59,3195.1,2.96,0
2026-04-26 08:18:24,270.91,181.03,18.08,9.42,17.41,3198.8,3.26,0
2026-04-26 08:18:25,270.89,180.31,18.08,10.48,18.97,3212.9,3.53,0
2026-04-26 08:18:26,270.9,181.86,17.86,10.25,16.65,3202.7,3.09,0
2026-04-26 08:18:27,270.88,179.95,18.19,9.51,18.02,3191.0,3.04,0
2026-04-26 08:18:28,270.86,181.39,17.94,10.06,19.36,3196.6,3.08,0
2026-04-26 08:18:29,270.91,180.42,17.97,10.4,16.99,3199.7,3.09,0
2026-04-26 08:18:30,270.9,179.84,17.91,10.55,18.0,3201.3,2.99,0
2026-04-26 08:18:31,270.91,181.05,18.27,10.58,18.31,3193.4,2.92,0
2026-04-26 08:18:32,270.93,180.87,18.02,9.81,17.98,3199.3,3.21,0
2026-04-26 08:18:33,270.94,180.83,17.91,9.17,17.92,3196.4,3.16,0
2026-04-26 08:18:34,270.95,180.55,18.09,9.96,17.36,3194.5,3.02,0
2026-04-26 08:18:35,270.96,180.44,18.08,10.99,17.74,3201.3,3.26,0
2026-04-26 08:18:36,271.02,182.9,17.98,9.92,18.16,3203.9,3.32,0
2026-04-26 08:18:37,271.01,181.69,18.08,10.51,18.29,3204.2,3.25,0
2026-04-26 08:18:38,271.02,181.23,17.92,10.46,17.23,3202.9,3.13,0
2026-04-26 08:18:39,271.05,180.63,17.95,10.0,17.8,3197.5,3.14,0
2026-04-26 08:18:40,271.07,181.54,17.8,10.15,19.47,3203.6,3.27,0
2026-04-26 08:18:41,271.1,181.07,17.87,9.6,17.76,3201.5,3.24,0
2026-04-26 08:18:42,271.12,180.59,18.18,8.89,17.05,3200.7,3.24,0
2026-04-26 08:18:43,271.09,180.24,18.16,9.32,17.7,3196.9,2.95,0
2026-04-26 08:18:44,271.13,180.48,18.01,9.71,17.28,3197.5,3.04,0
2026-04-26 08:18:45,271.1,177.38,18.17,10.56,16.95,3200.4,2.96,0
2026-04-26 08:18:46,271.11,180.77,17.98,10.44,18.84,3212.2,3.46,0
2026-04-26 08:18:47,271.09,180.06,17.98,9.8,17.52,3201.5,3.15,0
2026-04-26 08:18:48,271.09,182.14,18.01,9.43,17.32,3196.9,3.13,0
2026-04-26 08:18:49,271.1,180.57,17.99,10.16,17.87,3195.8,2.91,0
2026-04-26 08:18:50,271.11,179.36,17.98,10.58,16.63,3197.5,3.24,0
2026-04-26 08:18:51,271.12,180.51,18.11,10.97,17.26,3210.9,3.24,0
2026-04-26 08:18:52,271.16,179.53,18.02,10.22,18.42,3198.0,3.18,0
2026-04-26 08:18:53,271.17,181.06,18.07,9.44,16.73,3204.5,3.24,0
2026-04-26 08:18:54,271.16,180.87,18.1,9.75,17.11,3198.1,3.09,0
2026-04-26 08:18:55,271.19,181.55,18.04,11.03,16.64,3201.3,3.14,0
2026-04-26 08:18:56,271.22,179.82,17.9,10.72,17.85,3204.0,3.15,0
2026-04-26 08:18:57,271.19,180.63,17.86,9.12,18.17,3197.1,3.21,0
2026-04-26 08:18:58,271.2,179.23,18.01,9.84,17.9,3196.8,3.08,0
2026-04-26 08:18:59,271.22,181.31,17.98,10.51,20.41,3208.3,3.18,0
2026-04-26 08:19:00,271.21,181.12,18.01,9.82,19.16,3204.9,3.2,0
2026-04-26 08:19:01,271.24,181.12,18.0,9.0,17.49,3204.0,3.23,0
2026-04-26 08:19:02,271.24,180.62,18.26,10.21,17.28,3203.9,3.31,0
2026-04-26 08:19:03,271.24,181.04,17.87,9.7,20.3,3202.3,3.12,0
2026-04-26 08:19:04,271.24,182.22,17.8,10.01,19.46,3210.1,3.29,0
2026-04-26 08:19:05,271.24,180.33,18.03,9.83,18.48,3200.2,3.14,0
2026-04-26 08:19:06,271.21,180.74,17.96,10.05,18.23,3202.9,3.28,0
2026-04-26 08:19:07,271.18,179.5,18.03,9.71,17.78,3192.7,2.86,0
2026-04-26 08:19:08,271.22,179.74,18.06,9.39,16.57,3195.9,3.11,0
2026-04-26 08:19:09,271.2,180.7,18.13,9.65,17.77,3194.0,2.97,0
2026-04-26 08:19:10,271.17,181.69,17.85,9.38,18.44,3206.4,3.24,0
2026-04-26 08:19:11,271.12,180.3,17.94,9.65,16.51,3187.2,3.09,0
2026-04-26 08:19:12,271.1,180.31,18.04,8.49,17.45,3198.0,3.09,0
2026-04-26 08:19:13,271.07,180.13,18.08,9.26,18.31,3185.0,2.92,0
2026-04-26 08:19:14,271.11,180.02,18.22,10.29,17.65,3195.8,3.13,0
2026-04-26 08:19:15,271.13,180.86,18.1,9.37,19.51,3197.5,2.98,0
2026-04-26 08:19:16,271.12,179.06,17.99,10.64,17.02,3206.9,3.1,0
2026-04-26 08:19:17,271.17,181.87,17.91,10.66,17.7,3202.0,3.26,0
2026-04-26 08:19:18,271.2,179.93,17.94,8.18,16.51,3195.8,2.95,0
2026-04-26 08:19:19,271.19,181.32,17.94,10.14,17.35,3205.3,3.08,0
2026-04-26 08:19:20,271.13,179.29,18.07,8.57,17.34,3200.1,3.25,0
2026-04-26 08:19:21,271.18,181.26,18.03,9.95,18.26,3200.2,3.04,0
2026-04-26 08:19:22,271.15,181.25,17.87,9.76,17.85,3194.0,2.95,0
2026-04-26 08:19:23,271.11,180.94,17.96,8.56,17.16,3195.0,3.24,0
2026-04-26 08:19:24,271.13,179.57,18.09,10.8,15.97,3195.9,2.89,0
2026-04-26 08:19:25,271.19,180.85,18.04,10.15,19.2,3200.2,3.02,0
2026-04-26 08:19:26,271.23,179.43,18.06,9.59,17.79,3200.4,3.1,0
2026-04-26 08:19:27,271.24,180.37,18.04,11.04,17.57,3207.7,3.27,0
2026-04-26 08:19:28,271.26,181.66,18.16,9.18,18.34,3201.9,3.09,0
2026-04-26 08:19:29,271.28,181.44,18.02,8.84,17.35,3186.5,2.75,0
2026-04-26 08:19:30,271.3,180.66,17.96,8.9,17.82,3201.3,3.31,0
2026-04-26 08:19:31,271.31,179.68,17.91,10.61,18.18,3192.7,3.12,0
2026-04-26 08:19:32,271.31,181.3,18.02,9.97,17.79,3195.2,3.3,0
2026-04-26 08:19:33,271.31,180.67,17.76,10.17,19.86,3195.9,3.34,0
2026-04-26 08:19:34,271.29,178.32,17.98,10.02,19.0,3196.7,3.5,0
2026-04-26 08:19:35,271.28,181.42,17.98,10.01,19.6,3193.1,3.59,0
2026-04-26 08:19:36,271.24,180.6,17.86,10.08,21.58,3201.0,3.66,0
2026-04-26 08:19:37,271.24,181.82,17.91,9.85,22.04,3192.9,3.72,0
2026-04-26 08:19:38,271.21,179.51,18.08,10.13,23.38,3201.8,4.04,0
2026-04-26 08:19:39,271.18,177.42,18.02,10.14,24.02,3211.2,4.42,0
2026-04-26 08:19:40,271.19,180.87,18.01,9.71,22.34,3193.4,4.2,0
2026-04-26 08:19:41,271.22,180.9,18.03,10.08,22.18,3198.6,4.22,0
2026-04-26 08:19:42,271.25,178.93,18.01,9.55,24.37,3187.4,4.2,0
2026-04-26 08:19:43,271.21,179.62,18.12,9.2,25.51,3198.5,4.14,0
2026-04-26 08:19:44,271.18,183.35,18.01,9.46,24.66,3203.2,4.76,0
2026-04-26 08:19:45,271.21,180.3,17.85,10.69,26.45,3203.6,4.64,0
2026-04-26 08:19:46,271.18,181.32,18.16,9.86,25.76,3200.4,4.72,0
2026-04-26 08:19:47,271.18,179.94,18.04,10.47,27.97,3204.4,4.97,0
2026-04-26 08:19:48,271.19,178.5,17.94,9.96,27.35,3212.7,5.18,0
2026-04-26 08:19:49,271.17,180.41,17.87,9.61,29.6,3208.6,5.23,0
2026-04-26 08:19:50,271.17,180.32,18.04,9.47,28.47,3197.4,5.25,0
2026-04-26 08:19:51,271.13,180.17,17.99,9.6,29.5,3192.7,5.06,0
2026-04-26 08:19:52,271.12,180.44,18.16,9.59,28.51,3198.0,5.19,0
2026-04-26 08:19:53,271.13,180.83,17.97,10.46,29.54,3195.3,5.53,0
2026-04-26 08:19:54,271.09,180.39,17.92,10.18,29.36,3202.3,5.64,0
2026-04-26 08:19:55,271.1,179.29,18.09,10.69,30.82,3194.1,5.72,0
2026-04-26 08:19:56,271.1,181.04,18.09,10.19,31.7,3199.6,5.82,0
2026-04-26 08:19:57,271.11,178.61,18.02,8.96,33.67,3204.2,5.8,0
2026-04-26 08:19:58,271.12,178.51,18.07,10.51,32.36,3199.5,6.0,0
2026-04-26 08:19:59,271.15,181.31,18.0,9.06,32.8,3195.3,5.85,0
2026-04-26 08:20:00,271.15,181.08,18.02,10.35,2.0,3205.9,0.5,1
2026-04-26 08:20:01,271.14,180.51,18.12,9.24,2.0,3190.6,0.5,1
2026-04-26 08:20:02,271.15,179.18,18.06,11.01,2.0,3198.4,0.5,1
2026-04-26 08:20:03,271.16,179.87,17.98,10.71,2.0,3199.8,0.5,1
2026-04-26 08:20:04,271.16,180.32,18.14,9.63,2.0,3200.1,0.5,1
2026-04-26 08:20:05,271.16,178.99,17.76,9.97,2.0,3200.9,0.5,1
2026-04-26 08:20:06,271.15,179.83,18.21,10.24,2.0,3203.1,0.5,1
2026-04-26 08:20:07,271.13,181.22,17.83,10.42,2.0,3199.8,0.5,1
2026-04-26 08:20:08,271.09,181.97,17.94,9.94,2.0,3198.2,0.5,1
2026-04-26 08:20:09,271.14,180.15,18.0,9.41,2.0,3198.0,0.5,1
2026-04-26 08:20:10,271.11,181.31,17.99,9.52,17.96,3196.9,3.18,0
2026-04-26 08:20:11,271.09,178.63,18.1,10.16,18.51,3203.9,3.18,0
2026-04-26 08:20:12,271.07,181.19,17.89,10.49,16.64,3196.8,3.01,0
2026-04-26 08:20:13,271.09,179.74,18.03,10.38,18.59,3204.2,3.0,0
2026-04-26 08:20:14,271.09,180.85,17.94,9.62,18.43,3200.1,3.05,0
